id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1327/110925.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1327/110925l.jpg'}",2015-04-03,2015-04-03,"Bundled with limited edition of the 58th Gintama manga volume.

The tagline for the bundled anime reads, ""It's time for all the Yorozuya members ...to wake up just one more time.""

(Source: MAL News, edited)",8.11,422,3105,35758,15854,white,2014-07-15T21:54:47+00:00,2022-02-25T19:07:05+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2015, 'season': 'spring'}",manga,1492,pg_13,"This special Gintama episode was previewed at a screening at Jump Special Anime Festa 2014. On April 3, 2015, it was later bundled with a limited edition of the manga's 58th volume.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '845', 'completed': '23571', 'on_hold': '420', 'dropped': '326', 'plan_to_watch': '10600'}, 'num_list_users': 35762}",21
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1720/110926.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1720/110926l.jpg'}",2015-11-03,2015-11-03,"The Gintama crew gets together to present a preview for the upcoming arc, the biggest ever in the anime's history, and also discuss the difficulties involved in producing one mid-season. 

(Source: Crunchyroll)",8.11,423,3413,29905,14235,white,2015-11-22T05:02:28+00:00,2022-02-07T09:25:53+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2015, 'season': 'fall'}",manga,770,pg_13,,"[{'id': 1258, 'name': 'Bandai Namco Pictures'}]","{'status': {'watching': '693', 'completed': '21618', 'on_hold': '333', 'dropped': '278', 'plan_to_watch': '7080'}, 'num_list_users': 30002}",22
31051,Kuroko no Basket: Saikou no Present Desu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/77323.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/77323l.jpg'}",2015-12-24,2015-12-24,"It is Tetsuya Kuroko's birthday. In celebration, Satsuki Momoi has invited the other members of the Generation of Miracles to play basketball together and rekindle the memories from their nostalgic middle school days. Meanwhile, Taiga Kagami and his fellow teammates of Seirin High are doing their best to prepare for Kuroko's birthday party.

Sometimes, the best gift one can receive is not a material one but, rather, the feeling of having fun with everyone!

[Written by MAL Rewrite]",8.1,442,1841,88399,46410,white,2015-06-19T02:27:01+00:00,2022-03-13T08:51:51+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2015, 'season': 'fall'}",manga,1432,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1946', 'completed': '73914', 'on_hold': '501', 'dropped': '430', 'plan_to_watch': '12031'}, 'num_list_users': 88822}",23
12069,Hajime no Ippo: Boxer no Kobushi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/84664.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/84664l.jpg'}",2003-03-21,2003-03-21,A special episode included in the DVDs. It tells how Takamura started boxing.,8.09,445,2736,44981,26038,white,2011-11-16T13:15:53+00:00,2022-03-18T01:51:20+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2003, 'season': 'winter'}",manga,1415,pg_13,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '718', 'completed': '37925', 'on_hold': '243', 'dropped': '270', 'plan_to_watch': '5855'}, 'num_list_users': 45011}",24
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/8522.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/8522l.jpg'}",2005-09-24,2005-09-24,"Due to the arrival of aliens called the ""Amanto,"" the samurai of feudal Japan have fallen into misery and despair. Denied their swords and stature, they are now treated as an object of pity and utter disregard while the Amanto mercilessly terrorizes the country.

To restore the reputation of the samurai, the Anti-Foreigner Faction leader Kotarou Katsura resolves to eradicate the Amanto—even if he must resort to violent methods. With a giant mecha at his disposal, he plans to initiate an attack against the Shinsengumi, an army of skillful samurai dedicated to protecting the peace of Edo.

Meanwhile, Yorozuya owner Gintoki Sakata and his friends are out to see the cherry blossoms. However, they are interrupted when the Shinsengumi show up, claiming Gintoki has stolen their spot for flower-viewing. Quickly spiraling into a frenzied quarrel, the two groups settle the fight through a game of rock-paper-scissors—albeit with rather brutal methods.

[Written by MAL Rewrite]",8.08,459,2560,50934,27359,white,2007-08-09T12:10:59+00:00,2022-02-27T14:19:44+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 18, 'name': 'Mecha'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2005, 'season': 'summer'}",manga,1969,pg_13,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi was featured at the 2005 Jump Festa Anime Tour.,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '736', 'completed': '39143', 'on_hold': '425', 'dropped': '339', 'plan_to_watch': '10339'}, 'num_list_users': 50982}",25
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/21835.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/21835l.jpg'}",2005-09-23,2005-09-23,"In 2024, the terrorist incident known as ""The Laughing Man Incident"" occurred in which Ernest Serano, president of the groundbreaking micromachine company, Serano Genomics, was kidnapped and ransomed. One day, the case having remained unsolved for six years, Detective Yamaguchi, who has been investigating ""The Laughing Man Incident,"" sends word that he wants to meet with Togusa from Public Safety Section 9. However, soon after sending this message, Yamaguchi, crucial to the success of the case, dies in an accident. Many days pass and in the midst of a police interview relay concerning suspicions behind interceptors, a forewarning is received from ""The Laughing Man"" of his next crime. The incorporeal hacker begins to move once again.

(Source: ANN) ",8.08,462,3052,37266,14637,white,2007-05-06T15:00:32+00:00,2022-03-05T18:57:17+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2005, 'season': 'summer'}",manga,9600,r,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '762', 'completed': '22935', 'on_hold': '462', 'dropped': '327', 'plan_to_watch': '12804'}, 'num_list_users': 37290}",26
10643,Gintama: Dai Hanseikai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1725/110927.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1725/110927l.jpg'}",2010-03-25,2010-03-25,"Some of the characters get together and talk about ""regrets"" they have after 4 years of anime Gintama. Soon they fight over who gets more screen time. Special animation shown at the Gintama Haru Matsuri 2010 live event.",8.07,473,3219,33704,14122,white,2011-04-27T17:50:18+00:00,2022-03-03T04:46:27+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}]",1,"{'year': 2010, 'season': 'winter'}",manga,862,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '793', 'completed': '21757', 'on_hold': '432', 'dropped': '364', 'plan_to_watch': '10382'}, 'num_list_users': 33728}",27
50360,Mushoku Tensei: Isekai Ittara Honki Dasu Special,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1094/120148.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1094/120148l.jpg'}",2022-03-16,2022-03-16,"Unaired episode included in the fourth Blu-ray volume. The episode will take place during the same time in episode 16 (episode 5 in second cours) and depict what Eris and Ruijerd were up to outside the main story, as teased by the comment ""Goblin Extermination.""

(Source: MAL News)",8.06,484,2059,73785,22246,gray,2021-11-13T13:19:03+00:00,2022-03-22T13:21:22+00:00,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}]",1,"{'year': 2022, 'season': 'winter'}",light_novel,1420,r,,[],"{'status': {'watching': '1853', 'completed': '28758', 'on_hold': '225', 'dropped': '31', 'plan_to_watch': '42830'}, 'num_list_users': 73697}",28
27821,Fate/stay night: Unlimited Blade Works Prologue,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/67425.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/67425l.jpg'}",2014-10-05,2014-10-05,"In Fuyuki City, a long-lived ritual involving battles between seven magi and their servants is taking place. This ritual is known as the Holy Grail War and it promises to grant the victor any wish. With the war now entering its fifth iteration, the stage is set for Rin Toosaka to succeed her father's legacy.

Rin wishes to summon Saber, said to be the most powerful class. But when she miscalculates and summons Archer instead, how will she fare in the battles that lie ahead of her?

[Written by MAL Rewrite]
",8.06,488,660,285045,177236,white,2014-10-04T15:22:05+00:00,2022-03-22T07:04:41+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2014, 'season': 'fall'}",visual_novel,3060,pg_13,"Episode 0 was previewed at screenings in Osaka, Los Angeles, France, Germany, and Korea on September 28, 2014. Regular broadcasting was on October 5, 2014.","[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '4084', 'completed': '246103', 'on_hold': '1303', 'dropped': '800', 'plan_to_watch': '32773'}, 'num_list_users': 285063}",29
6421,Fullmetal Alchemist: Brotherhood Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1493/91571.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1493/91571l.jpg'}",2009-08-26,2010-08-25,"Amazing secrets and startling facts are exposed for the first time in the Fullmetal Alchemist: Brotherhood OVA Collection, a new assortment of stories set in never-before-seen corners of the FMA universe. Join Ed and Al as they chase rumors of successful human transmutation into a web of shocking family drama and lies. Sneak a glance at hidden sides of Winry and Hawkeye's personalities. Survive the frigid north with a young Izumi Curtis as she fights to gain a deeper understanding of alchemy. Explore the legendary friendship shared by Mustang and Hughes and watch them grow from military school rivals into hardened brothers transformed by the horrors of the Ishvalan War. You thought you knew the whole story. You thought all the tales were told. The Fullmetal Alchemist: Brotherhood OVA Collection offers proof: You were wrong. 

(Source: FUNimation)",8.01,546,1288,143301,68008,white,2009-04-28T11:20:26+00:00,2022-03-15T15:30:25+00:00,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}]",4,"{'year': 2009, 'season': 'summer'}",manga,908,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '4390', 'completed': '101866', 'on_hold': '2540', 'dropped': '978', 'plan_to_watch': '33637'}, 'num_list_users': 143411}",30
2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/2829.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/2829l.jpg'}",2006-01-27,2006-01-27,"Compilation movie of the ""Individual Eleven"" story from Ghost in the Shell: SAC 2nd Gig series.

(Source: AniDB)",8.0,567,3590,27315,10219,white,2007-05-06T14:48:48+00:00,2022-02-20T05:34:07+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2006, 'season': 'winter'}",,9706,r,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '574', 'completed': '16085', 'on_hold': '392', 'dropped': '275', 'plan_to_watch': '10004'}, 'num_list_users': 27330}",31
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/15053.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/15053l.jpg'}",2008-06-25,2008-06-25,"Special episode based on manga Navigation 39 entitled ""The Secret Place"". Its action takes place between episodes 5 and 6 of Aria the Origination.

Akari and President Aria take a walk in the eastern part of Neo-Venezia. The are spotted by Akatsuki, who follows them to try to greet Akari. They eventually end up at St Mark's Basilica, where Akari has a secret place, which is discovered by Akatsuki, Aika, and Alice. 

(Source: Wikipedia)",7.98,583,4139,19747,8852,white,2008-06-26T02:26:07+00:00,2022-03-05T22:27:54+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2008, 'season': 'spring'}",,1461,g,,"[{'id': 34, 'name': 'Hal Film Maker'}]","{'status': {'watching': '352', 'completed': '12573', 'on_hold': '289', 'dropped': '233', 'plan_to_watch': '6303'}, 'num_list_users': 19750}",32
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/85548.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/85548l.jpg'}",2017-05-26,2017-05-26,A special included with the 6th DVD/BD volume of Yuri!!! on ICE. It focuses on an exhibition routine performed by Yuri Plisetsky.,7.97,604,2104,71614,30053,white,2017-04-10T10:06:21+00:00,2022-03-20T14:44:48+00:00,special,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2017, 'season': 'spring'}",original,152,pg_13,,"[{'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '1250', 'completed': '48255', 'on_hold': '504', 'dropped': '528', 'plan_to_watch': '21368'}, 'num_list_users': 71905}",33
645,Hikaru no Go: Hokuto Hai e no Michi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/78453.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/78453l.jpg'}",2004-01-03,2004-01-03,"Hikaru is given a phone call asking him to appear in the Japan/China/Korea Junior's Tournament but he finds out he will have to take place in a preliminary tournament to choose Japan's three contestants. Upon discussing this with Akira, he discovers that Akira has already been chosen for the tournament and will not be taking place in the preliminaries. Hikaru then decides not to visit Akira's Go Salon until he takes his place on the team with Akira. That may be tougher than originally planned, as not only does Hikaru have to battle with old friends for one of two coveted spots, but he may have a new challenger, in a promising player from the Kansai Go Institute. 

(Source: ANN)",7.96,612,3956,22096,11851,white,2006-02-02T16:02:04+00:00,2022-02-20T20:04:21+00:00,special,finished_airing,"[{'id': 11, 'name': 'Game'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2004, 'season': 'winter'}",manga,4620,g,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '372', 'completed': '17015', 'on_hold': '198', 'dropped': '181', 'plan_to_watch': '4349'}, 'num_list_users': 22115}",34
