id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,airing_ranking
50185,Ryman's Club,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1140/120215.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1140/120215l.jpg'}",2022-01-30,2022-04-10,"The world of corporate badminton is not as easy as it seems. Although considered a former child prodigy, Mikoto Shiratori has not been living up to his potential as a badminton player for Mitsuhoshi Bank. Due to a past incident, Mikoto tries to transition from playing doubles to singles; nevertheless, he fails to produce positive results, much to his employer's dismay.

After being fired from the bank, Mikoto is recruited by the Sunlight Beverage corporate badminton team. Surprisingly, not only do practices start in the evening, but he also has to work in the sales department of the company by day. While this is not a novel arrangement, Mikoto had thought he was invited solely to play sports. To make matters worse, he is forced to compete in doubles despite his reluctance.

Struggling to adjust to his new professional life, Mikoto begins to doubt his decision to join the company. However, as he learns more about his latest teammates, he might just find the strength necessary to advance his badminton career.

[Written by MAL Rewrite]",7.42,1922.0,2970,39003,5148,white,2021-10-21T04:47:10+00:00,2022-03-21T10:41:58+00:00,tv,currently_airing,"[{'id': 30, 'name': 'Sports'}, {'id': 48, 'name': 'Work Life'}]",12,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '01:30'}",original,1394,pg_13,"Ryman's Club was released on Blu-ray in four volumes from April 27, 2022 to July 27, 2022.","[{'id': 839, 'name': 'LIDENFILMS'}]","{'status': {'watching': '19252', 'completed': '1', 'on_hold': '588', 'dropped': '794', 'plan_to_watch': '18392'}, 'num_list_users': 39027}",22
49930,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1088/120068.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1088/120068l.jpg'}",2022-01-09,,"Together with his talented aides, the ""Realist Hero"" Kazuya Souma continues his quest of reinvigorating the Elfrieden Kingdom through administrative reform. Having successfully conquered Van—the capital city of the Principality of Amidonia—Kazuya now faces the envoy from Gran Chaos Empire, who wishes to impose punishment for breaching the ban on war established by the Mankind Declaration Treaty. Despite the dire situation, Kazuya sees a path to avoid unnecessary conflict whilst gaining new allies. With his plan being seemingly perfect, the only barrier to success is gaining approval from the envoy.

[Written by MAL Rewrite]
",7.4,1986.0,1407,126558,21579,white,2021-09-25T17:05:54+00:00,2022-03-22T08:26:49+00:00,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}]",13,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '01:30'}",light_novel,1440,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '75878', 'completed': '22', 'on_hold': '1528', 'dropped': '1631', 'plan_to_watch': '47547'}, 'num_list_users': 126606}",23
41884,Ling Jian Zun 4th Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1972/108157.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1972/108157l.jpg'}",2020-09-08,,Fourth season of Ling Jian Zun.,7.4,1995.0,10003,1779,476,white,2020-05-05T21:51:06+00:00,2022-03-04T10:24:34+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}]",180,"{'year': 2020, 'season': 'summer'}",,novel,660,pg_13,,"[{'id': 2059, 'name': 'Soyep'}]","{'status': {'watching': '1024', 'completed': 0, 'on_hold': '79', 'dropped': '111', 'plan_to_watch': '565'}, 'num_list_users': 1779}",24
47159,Tensai Ouji no Akaji Kokka Saisei Jutsu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1263/119511.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1263/119511l.jpg'}",2022-01-11,2022-03-29,"The king of Natra has fallen ill, leaving the only hope for his kingdom to his son, Prince Wein Salema Arbalest. Known to be capable and wise, he is the perfect candidate to become the prince regent. However, if the prince has anything to say about the matter, he would rather sell off the Kingdom of Natra to the highest bidder!

Since he wields the authority of the throne, no one can stop Wein from auctioning off the country and using the profits to retire in comfort. All he needs to do is raise the value of the small kingdom to maximize his gains. But whether Wein's grand plan will succeed remains to be seen, as his wit often surpasses even his own expectations—much to the benefit of the oblivious citizens of Natra.

[Written by MAL Rewrite]
",7.4,2014.0,1303,141882,25380,white,2021-01-31T11:17:30+00:00,2022-03-22T09:21:39+00:00,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",12,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'tuesday', 'start_time': '22:30'}",light_novel,1452,pg_13,"Tensai Ouji no Akaji Kokka Saisei Jutsu was released on Blu-ray in four volumes from March 30, 2022 to June 29, 2022.
","[{'id': 1687, 'name': 'Yokohama Animation Lab'}]","{'status': {'watching': '82468', 'completed': '19', 'on_hold': '1994', 'dropped': '3444', 'plan_to_watch': '53974'}, 'num_list_users': 141899}",25
48414,Sabikui Bisco,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1446/118840.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1446/118840l.jpg'}",2022-01-11,2022-03-29,"A plague-like wind blows across the arid, sandy expanse of a post-apocalyptic Japan. As it sweeps over the living and nonliving alike, rust is all that remains in its wake. The cause of the catastrophic state of the world is believed to be mushroom spores. Bisco Akaboshi, known as the ""Man-Eating Mushroom,"" is a wanted criminal archer whose arrows instantly grow mushrooms wherever they land. However, he is in truth a ""Mushroom Protector,"" a person who spreads fungi in order to enrich the land and return it to its previous state.

Alongside the crab Akutagawa and young doctor Milo Nekoyanagi, Bisco ventures through the wastelands of Japan searching for the legendary ""Sabikui""—a panacean mushroom said to devour all forms of rust. 

[Written by MAL Rewrite]",7.37,2101.0,1245,149281,24897,white,2021-03-06T12:51:16+00:00,2022-03-22T12:12:43+00:00,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}]",12,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'tuesday', 'start_time': '00:30'}",light_novel,1420,pg_13,,"[{'id': 2204, 'name': 'OZ'}]","{'status': {'watching': '81987', 'completed': '19', 'on_hold': '2446', 'dropped': '4212', 'plan_to_watch': '60614'}, 'num_list_users': 149278}",26
49040,Lupin III: Part 6,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1976/118542.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1976/118542l.jpg'}",2021-10-17,2022-03-27,"The infamous Arsene Lupin III takes his gang of thieves to Great Britain to investigate the existence of the Raven's hidden treasure. The Raven, an underground society rumored to be pulling the strings behind the British government, has evaded Lupin's grasp for nearly 10 years. But finding clues proves difficult when he is pursued by not only Interpol's Inspector Kouichi Zenigata but also the MI6, Scotland Yard, and Britain's finest: the consulting detective Sherlock Holmes, who appears to have his own score to settle with the gentleman thief.

[Written by MAL Rewrite]",7.36,2154.0,4508,16355,1658,white,2021-05-24T13:45:56+00:00,2022-03-21T06:10:06+00:00,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",24,"{'year': 2021, 'season': 'fall'}","{'day_of_the_week': 'sunday', 'start_time': '00:55'}",manga,1370,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '5126', 'completed': 0, 'on_hold': '448', 'dropped': '374', 'plan_to_watch': '10407'}, 'num_list_users': 16355}",27
41409,Wushen Zhuzai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1738/107609.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1738/107609l.jpg'}",2020-03-08,,"The protagonist Qin Chen, who was originally the top genius in the military domain, was conspired by the people to fall into the death canyon in the forbidden land of the mainland. Qin Chen, who was inevitably dead, unexpectedly triggered the power of the mysterious ancient sword.

Three hundred years later, in a remote part of the Tianwu mainland, a boy of the same name accidentally inherited Qin Chen’s will. As the beloved grandson of King Dingwu of the Daqi National Army, due to the birth father’s birth, the mother and son were treated coldly in Dingwu’s palace and lived together. In order to rewrite the myth of the strong man in hope of the sun, and to protect everything he loves, Qin Chen resolutely took up the responsibility of maintaining the five kingdoms of the world and set foot on the road of martial arts again.",7.35,2196.0,8714,2905,762,white,2020-03-08T19:47:23+00:00,2022-03-20T18:08:48+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",272,"{'year': 2020, 'season': 'winter'}",,novel,480,pg_13,Animated adaptation of An Mo Shi's (暗魔师) novel of the same name.,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]","{'status': {'watching': '1635', 'completed': 0, 'on_hold': '113', 'dropped': '179', 'plan_to_watch': '978'}, 'num_list_users': 2905}",28
48997,Fantasy Bishoujo Juniku Ojisan to,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1430/120065.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1430/120065l.jpg'}",2022-01-12,2022-03-30,"Since their days as students, Tsukasa Jinguuji has had incredible luck with women due to his good looks; Hinata Tachibana has had almost none, overshadowed by Jinguuji's brilliance. However, while Jinguuji has never shown interest in the opposite sex, Tachibana is always desperate for a girlfriend. Despite their polar differences, they continue to be best friends even in their thirties as salarymen. 

One night, the two are returning home from a mixer where Jinguuji was the center of attention as usual. In his drunken rambles, a frustrated Tachibana inadvertently wishes to become a beautiful girl with irresistible charm. As if the heavens were listening, a goddess suddenly shows herself before Jinguuji and Tachibana, transporting them to another world to defeat the Demon Lord and simultaneously granting Tachibana's desire.

Tachibana—now in the body of an impossibly perfect woman—has become so attractive that even Jinguuji is captivated. Moreover, Tachibana grows aware of Jinguuji's stunning appearance, finally understanding his popularity. Before they fall in love with each other, the duo must complete their mission or risk remaining prisoners to their infatuations forever.

[Written by MAL Rewrite]
",7.34,2232.0,1872,86245,16821,white,2021-05-17T04:10:20+00:00,2022-03-22T03:13:38+00:00,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",12,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'wednesday', 'start_time': '00:00'}",manga,1430,pg_13,,"[{'id': 2326, 'name': 'OLM Team Yoshioka'}]","{'status': {'watching': '52414', 'completed': '8', 'on_hold': '1435', 'dropped': '2819', 'plan_to_watch': '29570'}, 'num_list_users': 86246}",29
47794,MILGЯAM,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1497/112023.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1497/112023l.jpg'}",2020-05-15,,"Interactive collaborative multimedia music project between DECO*27 and Takuya Yamanaka.
",7.28,2527.0,9072,2530,397,white,2021-02-15T22:26:56+00:00,2022-03-16T17:39:04+00:00,music,currently_airing,"[{'id': 19, 'name': 'Music'}, {'id': 40, 'name': 'Psychological'}]",0,"{'year': 2020, 'season': 'spring'}",,other,240,pg_13,"The list of released videos are as follows:
1) Es - Undercover (エス - アンダーカバー), May 15, 2020.
2) Haruka - Weakness (ハルカ - 弱肉共食), Jun 12, 2020.
3) Yuno - Umbilical (ユノ - アンビリカル), Jul 17, 2020.
4) Fuuta - Bring It On (フータ - 事変上等), Sep 18, 2020.
5) Muu - After Pain (ムウ - アフターペイン), Oct 16, 2020.
6) Shidou - Throw Down (シドウ - スローダウン), Dec 11, 2020.
7) Mahiru - This Is How To Be In Love With You (マヒル - 愛なんですよ), Jan 15, 2021.
8) Kazui - half (カズイ - half), March 19, 2021.
9) Amane - Magic (アマネ ‐ おまじない), April 6, 2021.
10) Mikoto - MeMe (ミコト- MeMe), Aug 13, 2021.
11) Kotoko - HARROW (コトコ - HARROW), Nov 26, 2021.",[],"{'status': {'watching': '765', 'completed': 0, 'on_hold': '175', 'dropped': '65', 'plan_to_watch': '1526'}, 'num_list_users': 2531}",30
6149,Chibi Maruko-chan (1995),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1108/100604.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1108/100604l.jpg'}",1995-01-08,,"Momoko Sakura is an elementary school student who likes popular idol Momoe Yamaguchi and mangas. She is often called ""Chibi Maruko-chan"" due to her young age and small size. She lives together with her parents, her grandparents and her elder sister in a little town. In school, she has many friends with whom she studies and plays together everyday, including her close pal, Tama-chan; the student committee members, Maruo-kun and Migiwa-san; and the B-class trio: 'little master' Hanawa-kun, Hamaji-Bu Taro and Sekiguchi-kun. This is a fun-loving and enjoyable anime that portrays the simple things in life.

(Source: ANN)",7.27,2575.0,7937,3929,1298,white,2009-03-04T11:45:35+00:00,2022-03-04T01:15:50+00:00,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 1995, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '18:00'}",manga,1380,g,,"[{'id': 22, 'name': 'Nippon Animation'}]","{'status': {'watching': '1309', 'completed': 0, 'on_hold': '602', 'dropped': '797', 'plan_to_watch': '1220'}, 'num_list_users': 3928}",31
